4/24/2019 	12   22   23   38   41   45          
4/23/2019 	15   33   41   42   45   49          
4/22/2019 	12   19   34   35   36   47          
4/21/2019 	4   5   30   31   35   44          
4/20/2019 	6   7   11   17   36   47          
4/19/2019 	5   16   27   31   32   46          
4/18/2019 	16   28   41   43   48   49          
4/17/2019 	1   6   16   17   19   28          
4/16/2019 	11   14   27   36   39   47          
4/15/2019 	14   15   22   23   39   40          
4/14/2019 	7   8   18   22   31   46          
4/13/2019 	7   32   37   42   43   45          
4/12/2019 	7   22   28   32   37   49          
4/11/2019 	5   19   24   30   32   49          
4/10/2019 	1   16   30   39   40   44          
4/9/2019 	8   11   13   24   36   48          
4/8/2019 	3   6   19   38   45   46          
4/7/2019 	7   14   18   26   37   41          
4/6/2019 	11   24   25   29   35   48          
4/5/2019 	7   12   20   31   34   46          
4/4/2019 	1   7   19   29   37   40          
4/3/2019 	5   10   24   33   39   47          
4/2/2019 	9   11   19   28   36   39          
4/1/2019 	1   20   22   35   41   48          
3/31/2019 	1   4   10   38   45   47          
3/30/2019 	8   13   30   31   43   47          
3/29/2019 	4   18   23   30   32   37          
3/28/2019 	4   8   21   35   36   38          
3/27/2019 	4   5   11   34   37   46          
3/26/2019 	4   13   36   37   43   45          
3/25/2019 	4   15   34   43   47   48          
3/24/2019 	11   20   22   38   48   49          
3/23/2019 	13   16   30   32   42   47          
3/22/2019 	3   9   18   20   32   33          
3/21/2019 	20   21   28   35   36   45          
3/20/2019 	6   9   17   25   33   36          
3/19/2019 	3   9   14   24   26   28          
3/18/2019 	11   13   15   20   45   46          
3/17/2019 	6   8   24   31   32   37          
3/16/2019 	9   14   15   17   21   28          
3/15/2019 	29   32   36   38   47   49          
3/14/2019 	5   18   28   33   44   46          
3/13/2019 	12   27   28   34   38   45          
3/12/2019 	21   26   29   36   38   41          
3/11/2019 	12   17   21   26   36   49          
3/10/2019 	7   9   18   19   38   43          
3/9/2019 	1   12   13   14   25   27          
3/8/2019 	9   13   16   17   33   48          
3/7/2019 	14   28   30   33   35   44          
3/6/2019 	7   21   33   42   45   48          
3/5/2019 	4   23   36   40   46   47          
3/4/2019 	9   25   28   30   36   37          
3/3/2019 	8   9   18   28   44   47          
3/2/2019 	9   14   28   34   40   47          
3/1/2019 	17   25   29   30   36   39          
2/28/2019 	7   11   19   26   40   46          
2/27/2019 	4   19   22   24   38   48          
2/26/2019 	3   17   18   21   32   34          
2/25/2019 	3   9   25   35   43   47          
2/24/2019 	4   6   16   27   41   43          
2/23/2019 	3   5   30   38   45   49          
2/22/2019 	2   6   13   16   31   35          
2/21/2019 	12   30   34   40   44   46          
2/20/2019 	6   10   33   40   43   44          
2/19/2019 	8   19   26   30   35   38          
2/18/2019 	2   5   11   18   21   44          
2/17/2019 	17   20   27   28   38   39          
2/16/2019 	3   11   30   35   41   46          
2/15/2019 	1   8   19   24   27   29          
2/14/2019 	6   9   11   18   21   42          
2/13/2019 	6   13   20   34   38   48          
2/12/2019 	3   10   26   32   34   40          
2/11/2019 	1   11   22   33   36   40          
2/10/2019 	2   4   12   13   32   45          
2/9/2019 	4   14   33   38   43   46          
2/8/2019 	3   4   23   24   26   32          
2/7/2019 	4   26   33   40   46   49          
2/6/2019 	18   21   26   32   41   43          
2/5/2019 	4   16   17   32   38   48          
2/4/2019 	2   5   11   34   41   43          
2/3/2019 	7   12   15   33   37   49          
2/2/2019 	18   22   25   32   35   42          
2/1/2019 	4   13   25   35   42   43          
1/9/2019 	12   14   15   23   25   37          
1/8/2019 	4   11   27   31   37   43          
1/7/2019 	7   15   17   22   38   46          
1/6/2019 	16   17   27   34   38   48          
1/5/2019 	4   7   8   19   23   33          
1/4/2019 	6   15   25   26   39   46          
1/31/2019 	4   16   28   39   40   48          
1/30/2019 	2   4   17   31   45   48          
1/3/2019 	14   19   27   40   44   48          
1/29/2019 	17   24   32   39   41   47          
1/28/2019 	3   8   16   19   34   47          
1/27/2019 	8   16   17   38   41   48          
1/26/2019 	2   24   31   34   47   48          
1/25/2019 	8   14   18   35   41   44          
1/24/2019 	2   4   10   38   42   49          
1/23/2019 	6   9   11   19   35   43          
1/22/2019 	10   13   22   29   32   39          
1/21/2019 	3   12   34   36   42   43          
1/20/2019 	7   9   19   22   32   41          
1/2/2019 	1   12   33   40   41   49          
1/19/2019 	9   13   29   31   37   40          
1/18/2019 	1   11   14   31   40   47          
1/17/2019 	2   24   38   39   40   43          
1/16/2019 	7   18   19   20   23   36          
1/15/2019 	2   18   28   40   44   48          
1/14/2019 	8   12   21   25   28   42          
1/13/2019 	5   7   9   12   39   46          
1/12/2019 	4   15   22   26   45   49          
1/11/2019 	8   10   12   18   21   38          
1/10/2019 	2   10   11   20   33   43          
1/1/2019 	13   23   28   40   45   49        
